total_pop,poverty_pop,Employed_2018,Unemployed_2018,other_diseases_num,Obesity_number
-0.2396130960811392,-0.2552274974489885,-0.2127674525606796,-0.2167905187559766,-0.26146187044047603,3655
0.5098216443052977,0.7307121156637089,0.532169662508786,0.4472372463977584,0.3569602943299972,69361
-0.2543264232174168,-0.24605416867804744,-0.2544127092567968,-0.23306376344892527,-0.23666275268842235,5242
0.2358574919708505,0.48343903835033725,0.13331642453907155,0.25486897173477163,0.3480612382734259,54622
-0.21367995374857288,-0.17165053975542563,-0.2056281021207486,-0.1936375283391797,-0.16848851555573774,10174
-0.15010748587641315,-0.17826103166353172,-0.1347899441469985,-0.18794850783676675,-0.15843818301632323,13092
-0.2519724020454434,-0.2449761499976486,-0.24963214982027526,-0.2359744251013226,-0.2501980302569837,4782
-0.29123758636379055,-0.2631600877387158,-0.28575829358608495,-0.25978892953002797,-0.28090910832634,1280
0.9068619165685164,0.8466092937941351,0.9044177990395594,1.5802784459946078,0.8208313701739326,90415
-0.24404877233907252,-0.2319382259573532,-0.23643551568712293,-0.23888508675371992,-0.2416412455872035,5596
-0.20491143332640516,-0.1793797302941343,-0.21060331906726026,-0.1937698311415614,-0.18217937102738593,10417
-0.012740484169262389,0.07253086134246252,-0.027900070278905467,0.09160731359575808,0.007905710964202544,27650
0.4584611823713329,0.36685030106644767,0.4785987707153341,0.6458237527726849,0.32836507574262286,46273
3.5333909160899126,4.013401037328787,3.8603092639018706,2.878168937359051,3.34747874746661,346062
-0.06716645419376636,-0.14827990836338284,-0.04035242569738979,-0.10248089749819077,-0.11182704325148456,22099
-0.14726153820215016,-0.1827765061361457,-0.11976696455246842,-0.14971299794845644,-0.1929764775016176,10038
0.19412989589527974,-0.051197207202181676,0.2309829675661631,0.26571780153007074,0.15259316083503024,41887
-0.2762157629464161,-0.24979672409679057,-0.2784872630658665,-0.25224766979427127,-0.26326657411628424,2986
-0.24278421551115292,-0.19451267176992176,-0.24375807319527992,-0.20726471698449445,-0.21730886154441056,6413
-0.2936416339597256,-0.2756488324512609,-0.2873441797704161,-0.270240850918182,-0.2927330289609453,932
2.252364277703837,2.2010482358273187,2.1288249873190512,2.3115160347582444,2.293158413827228,225957
-0.116384117634707,-0.12366853849012632,-0.11460281531684872,-0.1281476411602399,-0.11612099337668332,14868
0.2322889403949192,0.08225336944115394,0.32048534561543457,0.10430838262440095,0.08802833105396198,44442
0.002945578988491807,0.005347923581002751,-0.02794587204596196,-0.014764139519125953,0.0429729703199924,35277
-0.017315122715978088,-0.09108389837693875,0.023472336695834685,-0.07721106224328672,-0.059615098975517054,26499
-0.08594025940826487,-0.05760429935926912,-0.10476116062058456,-0.12484007110069749,-0.033664704740620215,20836
-0.21707063359486276,-0.11213577260736893,-0.2377866678152895,-0.186096268603423,-0.1518727955060556,10272
-0.253378700407921,-0.2454846493751952,-0.2455099907851908,-0.24841088852520207,-0.2571679203152773,4534
-0.27333090583129405,-0.24251501301032294,-0.26836507254638137,-0.2578043874943025,-0.2654757803401184,3325
0.01384300167480545,0.15718583771642425,-0.046982231478817305,0.0048166752333651365,0.10638652361821753,36639
-0.25607456881029905,-0.2424336531099155,-0.2530157553615738,-0.24166344560373554,-0.2562033373161384,5057
-0.18465629011348655,-0.18584784237652732,-0.1599866412489523,-0.1821271845319721,-0.198950668980155,9864
-0.223832538567013,-0.1863970217042777,-0.2311854881382723,-0.19879733763206586,-0.20850315222969137,9333
0.5011503974852777,0.7338851517795998,0.44527798518173467,0.6066621232677027,0.6943154193836562,84877
-0.2542319288610448,-0.20744889593470786,-0.2641226838727736,-0.23002079899414624,-0.2316531442090238,5292
0.116627848195575,0.17380359737464787,0.18041209151491158,-0.06186393716700993,-0.025574653780100813,34386
0.4487782900889772,0.4287041653512188,0.45697461144378687,0.3662679313401601,0.4984739549778519,72368
0.021752735152298086,-0.014564912043722988,0.01273754754196889,0.02770506004539864,0.04723580486457377,35418
0.11692244824779364,0.23370482404964,0.007699353165754543,0.3146698384112985,0.09297570837212576,37647
-0.24178368703191985,-0.1917871151062719,-0.25015887014142496,-0.19932654884159265,-0.21662431877082816,6846
-0.2671081745396194,-0.2517493617065696,-0.2561302755214154,-0.24153114280135385,-0.27443706755792446,2570
0.9374780880330488,0.41269660494605115,0.8559996060399632,0.8024702707926136,0.8840582299884534,94273
-0.2885361594698612,-0.2629973679379009,-0.2807659009769271,-0.2677270976729298,-0.28713222444981645,1378
-0.26667183295284275,-0.22148347875499463,-0.2739299872437454,-0.24073732598706368,-0.24848667332302762,4166
0.09326550820548256,0.14182915651451625,0.11914650285596871,0.2818587434206377,-0.005162832895098023,27896
-0.2840560152795175,-0.2728012359369998,-0.2754643464401379,-0.2611119575538449,-0.28588760122512114,1866
-0.24232008146661982,-0.2276464912108597,-0.24352906435999744,-0.20236951329637168,-0.23311557649804077,4867
0.05779121512511854,-0.04714955215691056,0.11217890904249955,-0.056439522269360366,0.01758265653620844,31680
0.15571516078428072,0.3263330706635328,0.1263316550629562,0.21835339827742337,0.25938183351388633,49260
0.1450956626755318,-0.07127276262772234,0.17041585585483177,0.15828792599613314,0.1758987307174496,51085
-0.24686970680135467,-0.2481085061633358,-0.23776376693176124,-0.23293146064654358,-0.24742874358203662,5262
-0.27977041829346916,-0.24100985485278495,-0.2816189588883543,-0.24338338203469762,-0.26650259450049196,2884
0.07496973326439542,-0.05386174394052598,0.09997846334282595,-0.030375870200166147,0.01929401347016447,32895
-0.25853698056752267,-0.18971243764588167,-0.26360168877250595,-0.2316084326227266,-0.2420146325546121,4884
-0.21823791682063468,-0.2249819544725154,-0.21465105023087794,-0.2093815618226016,-0.2132016049029161,8909
2.5840783780104624,3.0700329921042933,2.361045671516358,2.6097265513265886,2.4489852415590785,236011
-0.12146457891259055,-0.09275177633529166,-0.13817927490917903,-0.14243634381746312,-0.07535958276791249,17901
-0.23800669202281496,-0.18472914374592475,-0.2483439751218114,-0.21758433557026677,-0.19375436701705215,8368
-0.09585104984422367,-0.09323993573773642,-0.1640114715290417,-0.14455318865557026,-0.11870358656792604,19232
-0.3029910167490036,-0.2838051624671087,-0.29674499245876146,-0.27738520224679364,-0.3030011705646814,68
0.04376436169542587,0.294826449230744,-0.01449160297311683,0.12256616935307507,0.08731267269976219,31184
-0.28421443228872945,-0.24058271537564577,-0.28703501784278473,-0.2611119575538449,-0.2710765848512472,2523
-0.2978883215049149,-0.27943206782020774,-0.29323543205805763,-0.2701085481158003,-0.2958134714420661,610
-0.29403628685986755,-0.27381823469209304,-0.2887983858744598,-0.27169618174438065,-0.29092832528513707,1012
-0.17522630919671478,-0.1785661312900597,-0.16777294164855627,-0.17948112848433817,-0.16136304759435718,12823
5.081222369692368,2.5441836157957796,5.5505032474832605,3.3313060355163615,4.150665229943099,289010
-0.2730529812537293,-0.24469139034622248,-0.2701227153571743,-0.24933700814187396,-0.25794580983071186,3496
-0.03280385942366131,0.04804153131981718,-0.05795175468884763,0.03008651048826918,0.037963361840593846,28414
-0.2956399116724161,-0.2765641313308448,-0.28977167342441024,-0.27262230136105253,-0.29519115982971844,714
-0.28391149449918385,-0.2705434987006928,-0.27513228362897835,-0.26415492200862395,-0.2866032595793209,1760
-0.14865671958152518,-0.16654520600485753,-0.17624626855400766,-0.11782802257446758,-0.134572532682791,14036
-0.20584248066124705,-0.20842521473959735,-0.192128031280847,-0.20700011137973104,-0.24497061271326342,8151
-0.2456273839396403,-0.23976911637157117,-0.23912636950169194,-0.2432510792323159,-0.2506958795468618,5754
-0.25956530150451224,-0.21936812134440067,-0.26058449736765943,-0.2365036363108494,-0.24055220026559515,4866
-0.2366893295251581,-0.24338963193970314,-0.22224841834137388,-0.22274414486315294,-0.22511887227937352,6636
-0.19015085901194156,-0.10100980622664882,-0.20590291272308758,-0.19072686668678238,-0.15451761985853307,11047
-0.2633534134967197,-0.25833951363957386,-0.25432110572268385,-0.24973391654901902,-0.2650090466308576,4135
-0.30012561435431107,-0.2762590317043168,-0.2959663624188011,-0.2736807237801061,-0.296373551893179,548
-0.17705227367131515,-0.137418361658987,-0.1759714579516687,-0.16558933423426003,-0.13594161822995585,14219
-0.18385308808432446,-0.1875970802352877,-0.16752103192974555,-0.2129537374869074,-0.17894335064317818,10316
-0.26199158306665243,-0.22227673778396737,-0.2648383364830313,-0.2390173895561016,-0.25032249257945316,4162
-0.0071403039313327815,0.024914979628996786,-0.02052026056192786,-0.0396370663668849,0.039550256452080344,29554
-0.27950083145323135,-0.25772931438651786,-0.27703305696182284,-0.26058274634431816,-0.27639734913681957,2616
0.0014725787273986595,-0.08144275017865478,0.017002837099104898,-0.016616378752469706,-0.01054582834190516,30577
-0.05422350661657619,-0.13351308643942894,-0.019919112369311376,-0.14164252700317295,-0.07722651760495544,19719
0.04739127743264579,-0.006469601953180757,0.06527217435576757,0.07493716049566432,0.041541653611592816,27506
-0.2718523470786496,-0.2568953754073414,-0.2665158262014754,-0.25687826787763063,-0.27135662507680364,3540
-0.27780827077586207,-0.24680674775681644,-0.2764834357571449,-0.26164116876337173,-0.27549499729891547,2350
-0.07685490496767336,-0.06883196561549855,-0.08904542929932503,-0.09798260221721308,-0.09471347391192429,23568
-0.026681180979909985,-0.07770019475991165,-0.02784281807008485,-0.054058071826489834,-0.0299930662277691,18260
-0.237281308875371,-0.17512867549784453,-0.2575329546375205,-0.20276642170351675,-0.19254085937297424,7584
-0.1927466745663963,-0.1157969681257046,-0.2145079197088264,-0.1550051100437243,-0.1405467241613284,13278
0.10163103799018139,0.017348508891103044,0.10848041635268767,0.05495943733602813,0.10305715649215763,35452
-0.24766457109318984,-0.21798500303747387,-0.24459395544406093,-0.22697783453936723,-0.23012848075877207,6049
-0.2639981985166699,-0.2411929146287017,-0.26468375551921564,-0.24285417082517083,-0.2516604625460006,4828
-0.2428981645879545,-0.147954468761753,-0.2641341343145377,-0.22367026447982483,-0.20411585536264046,6950
-0.2598626808025065,-0.2454846493751952,-0.25279819696805544,-0.24894009973472886,-0.25405636225353906,4033
-0.17683827174659028,-0.17008436167258204,-0.18149057088197623,-0.1706168407247645,-0.15405088614927234,12362
-0.26098271685009244,-0.2514646020551435,-0.25789936877397246,-0.23332836905368867,-0.25337181947995663,4545
-0.3017431353957379,-0.28276782373691356,-0.2953766646679487,-0.27672368823488513,-0.301258698050108,192
-0.2665273121725091,-0.25126120230412485,-0.26114556901410146,-0.24550022687280473,-0.261866372988502,4191
-0.2792145691383397,-0.25774965436161973,-0.275567400416015,-0.2562167538657222,-0.2740636805905159,2557
-0.25810341822652166,-0.22156483865540208,-0.2650215435512573,-0.23094691861081812,-0.23084413911297186,5424
-0.046513878834930175,-0.09490781369608935,-0.057791448504149905,0.22986374208463098,-0.014030773371051979,23972
-0.28065143920434943,-0.24220991338379497,-0.28133269784425124,-0.25674596507524894,-0.26868068514370874,2516
-0.20864673964887534,-0.22054783990030885,-0.2003608989092518,-0.1739244107843069,-0.20822311200413493,9262
-0.2855401325237133,-0.2708689383023226,-0.2818021659565803,-0.2678594004753115,-0.2867588374824079,1958
-0.2763463874978715,-0.2576276145110086,-0.27050630515627244,-0.2630964995895704,-0.27070319788383856,2740
-0.07373937045317257,0.25841789379840585,-0.12651699997241925,-0.014631836716744256,0.019791862760042585,24819
-0.16699974170079834,-0.10253530435928869,-0.1858989909611638,-0.16228176417471762,-0.1303719292994444,13542
-0.2302581548003099,-0.21995798062235478,-0.23478665207308913,-0.19257910592012611,-0.22306524395862629,6771
-0.2798843673702707,-0.26366858711626245,-0.27715328660034616,-0.26415492200862395,-0.2802245655527576,2155
-0.25963756189467907,-0.20236390215924163,-0.27458838764518245,-0.23888508675371992,-0.22754588756752933,5469
0.3320833184610921,0.7003648728117264,0.349729773881006,0.26876076598484977,0.4066829921565741,62277
-0.28186596960830734,-0.2639330067925867,-0.27509793230368595,-0.2591274155181195,-0.2797889474241142,2299
-0.25786718233559164,-0.23195856593245506,-0.26286886049960206,-0.23835587554419313,-0.2451573061969677,3632
-0.27877266906001175,-0.2582581537391664,-0.27614564772510325,-0.2527768810037981,-0.2754327661376807,2701
-0.24879016563232706,-0.2523799009347274,-0.24066645391896657,-0.2440448960466061,-0.24938902516093173,5041
1.6566857513635438,0.6298868590837645,1.8862645542087406,1.2636778398952078,1.1208166829061152,132718
-0.23724517868028758,-0.21759854351053845,-0.23291450484465495,-0.2130860402892891,-0.22278520373306984,6865
-0.26339788142913007,-0.2129813691624151,-0.27354067222376516,-0.2472201633037668,-0.24845555774241024,4428
-0.2707406487683906,-0.23252808523530727,-0.2783899343108715,-0.24483871286089626,-0.2487044823873493,3913
-0.22259021570529858,-0.1983772670392761,-0.2263190503885198,-0.2013110908773181,-0.20411585536264046,8822
-0.24569964432980712,-0.20946255346979248,-0.2530501066868661,-0.23081461580843643,-0.23177760653149332,6067
1.0354381638872943,0.569294073255309,0.9572043355721689,1.193425051830527,0.7856085329150558,117647
8.988269405622896,7.28490297268784,8.516213466158307,6.689283462766202,7.510494509427423,631650
-0.06974003578201589,-0.031365731477863396,-0.10349588680564892,-0.017013287159614796,0.01434663615200068,27365
0.6967036887513834,0.7897387234093208,0.4458905838161153,0.4924848048122986,1.1821143767223585,110189
-0.2654823157608656,-0.2454439694249915,-0.2658116240329818,-0.23769436153228465,-0.26706267495160485,3728
-0.28230509044085966,-0.26283464813708596,-0.27551014820719444,-0.26322880239195207,-0.27985117858534897,2099
-0.26961227498347773,-0.2331382844883632,-0.2692353061204547,-0.24973391654901902,-0.25906597073293763,3634
-0.18687412824245322,-0.1869055210818243,-0.20297159963147196,-0.15646044086992297,-0.1804991296740473,12882
-0.2649820515212491,-0.24330827203929567,-0.2616493884517229,-0.25343839501570653,-0.2564522619610775,3791
-0.29799671209016515,-0.2791879881189854,-0.2912774065163925,-0.2736807237801061,-0.297835984182196,453
0.11301482868723332,-0.12547879627419228,0.09145933467031805,-0.004312218130971926,0.005696504740368401,34259
-0.2980856479549859,-0.270360438924776,-0.2938079541462638,-0.27328381537296104,-0.29578235586144874,647
-0.28736609699831367,-0.26850950119050626,-0.28183651728187264,-0.26733018926578467,-0.28622987261191235,1825
0.21637219983778627,0.04952634950225332,0.25145635744041595,0.08512447627905495,0.2104992563639787,44687
-0.22525273315836883,-0.11337651108858268,-0.24887069544296106,-0.21163070946309043,-0.1891492610856796,9852
-0.07948962996298714,-0.08567346499984269,-0.09852066985913724,-0.0668914436575144,-0.07915568360323313,23238
0.4922679279863084,0.21291736949553408,0.4528925289548768,0.5888012449461737,0.381199331630938,66612
-0.2876996064913913,-0.2571394551085638,-0.283909047241179,-0.262831893984807,-0.28078464600387043,1693
0.1412992129459974,0.06425249147600351,0.15180316276724898,0.08102308940522235,0.04745361392889545,35650
-0.30152357497946175,-0.2823000043095707,-0.2947984173588605,-0.27632677982774007,-0.3011031201470211,236
-0.10733767263497457,-0.19792978758703508,-0.09540614969929564,-0.15328517361276225,-0.13615942729427752,16086
-0.20433612945084614,-0.12224474023299578,-0.2169182377001744,-0.186096268603423,-0.15274403176334228,11257
-0.20794636971341218,-0.22441243516966317,-0.205387642843702,-0.20263411890113506,-0.19885732223830285,8115
-0.10804082181621337,-0.16133817237878012,-0.09660844608452862,-0.13489508408170642,-0.12165956672657736,14813
-0.13075559754057997,-0.03919662189208138,-0.15845800727344178,-0.12497237390307918,-0.0415991777980527,19562
-0.22176477970993128,-0.19996378509722157,-0.2141357803514924,-0.20448635813447882,-0.1987639754964507,8188
-0.2857291212364573,-0.2705841786508965,-0.2787620736682055,-0.262831893984807,-0.28526528961277353,1949
-0.24988240922215652,-0.1997603853462029,-0.255821113593784,-0.2159967019416864,-0.22035818844491403,6816
1.2179818056775944,1.1493698231853942,1.0988291245317305,0.9749931250983459,1.6772877266673805,157746
-0.2409610302823282,-0.19546865059970941,-0.24503479745197967,-0.2169228215583583,-0.2272347317613555,7009
0.144684334300736,0.028596515122434333,0.21020041576427892,0.08803513793145228,0.03279817545810838,32902
-0.2270786976329692,-0.13245540773413195,-0.2390290407466969,-0.19218219751298105,-0.18659778347505424,7477
-0.28534002682786663,-0.2640957265934016,-0.27791474097766034,-0.2666686752538762,-0.28405178196869557,1671
-0.2907984655312382,-0.2743674140198434,-0.2845674476426161,-0.2694470341038918,-0.28871911906130293,1349
-0.24734773707476604,-0.1967500690311269,-0.25726959447694564,-0.2248609897012601,-0.22676799805209477,6333
-0.1592011780543316,-0.15541923962413742,-0.21719304830251335,-0.2085877450083114,-0.2033068502665885,13615
-0.181026595130491,-0.10658295940455981,-0.19429216477426633,-0.16095873615090064,-0.1651902640102952,12732
-0.2684894596901162,-0.20167234300577822,-0.27224677230441924,-0.24100193159182706,-0.24322814019869002,4155
-0.2010177099947231,-0.21588998560198178,-0.1901356544138895,-0.18120106491530022,-0.19002049734296628,9076
-0.14758115146634962,-0.11392569041633303,-0.15214881386140972,-0.17141065753905468,-0.10728416848134674,16032
-0.2601406053800712,-0.22980252857165737,-0.24679244026277264,-0.25264457820141634,-0.25194050277155705,4745
0.8056640193856416,0.16843384394775554,0.9404866905965485,0.4676118779645397,0.5920385058943205,103296
-0.18221333307669246,-0.1291196518174261,-0.19734370750440525,-0.18040724810101005,-0.1562289767924891,12793
-0.2883471707571172,-0.274123334318621,-0.28072582443075267,-0.26799170327769317,-0.2908660941239023,1310
-0.24871234675060894,-0.20830317488898617,-0.26253679768844246,-0.22644862332984045,-0.20523601626486623,6561
-0.2696094957377021,-0.2623668287097431,-0.26117419511851175,-0.2427218680227891,-0.2726323638821163,3125
0.1949358771702175,0.032908589844029695,0.1999923469315628,0.1139664871982648,0.1782012836831359,47861
-0.27973428809838574,-0.25833951363957386,-0.27287082138056395,-0.2664040696491128,-0.2791044046505318,2482
-0.2786476030001076,-0.24263705286093412,-0.2769643543112381,-0.25568754265619537,-0.26553801150135314,2549
-0.2635590776841176,-0.21643916492973214,-0.27103302547742214,-0.2351806082870324,-0.240458853523743,5068
-0.04246729698558749,-0.019670245794291077,-0.06264643581213827,0.011696420957213358,0.039519140871462966,28056
-0.15780599667495657,-0.1507410453507085,-0.16879775618644532,-0.10565616475535149,-0.13563046242378202,15335
-0.2464778331469884,-0.2359858810026243,-0.24851000652739116,-0.23372527746083374,-0.23031517424247636,5295
-0.2594291184615055,-0.23838599806464436,-0.26521047584036533,-0.239281995160865,-0.2532162415768697,4544
-0.005717330094201288,-0.1725251586848058,0.027508617417688223,-0.07668185103375995,-0.04972034433918948,22757
-0.2518139850362315,-0.22923300926880516,-0.25261498989982945,-0.23795896713704803,-0.2367560994302745,5101
-0.30088712769683845,-0.2821169445336539,-0.29537093944706666,-0.27606217422297663,-0.30048080853467346,259
0.3007862317815262,0.7916913610190999,0.22477110290912608,0.44551730996679634,0.3504260224003469,52737
-0.14343729601485927,-0.16141953227918757,-0.14642931820023003,-0.15857728570803012,-0.1590293790480535,15404
-0.1462276587736093,-0.17006402169748017,-0.15578432912151893,-0.10764070679107694,-0.1314609746210528,17493
-0.01807385681272984,0.023491181371866243,-0.021504998553642483,-0.0361971935049608,-0.09116629772154271,19401
-0.16855334008938525,-0.2122287900836461,-0.15377477659191527,-0.1588418913127935,-0.19129623614827895,9646
-0.17833628521966427,-0.1498257464711246,-0.20285709521383072,-0.18080415650815512,-0.13195882391093092,12869
-0.29761039692735014,-0.27955410767081895,-0.2912602308537463,-0.2738130265824878,-0.297835984182196,551
1.1265251649383639,1.0449443910124196,1.0263192020604184,1.409210922515074,0.9191566049248606,129387
-0.13091957304134316,-0.18125100800350585,-0.1322708469588913,-0.1473315475055859,-0.15405088614927234,15272
-0.2978382950809532,-0.27959478762102263,-0.29287474314248774,-0.27500375180392306,-0.29780486860157857,560
0.9909813484600377,1.7992727076401815,0.7608865115262712,2.321438744936872,1.0169217592246758,113055
-0.1252582493963493,-0.13158078880475177,-0.12658570262300398,-0.0668914436575144,-0.10386145461343468,16541
-0.2667746650465417,-0.21377462819138784,-0.2673688841129026,-0.23438679147274225,-0.24245025068325546,4226
-0.25437644964137845,-0.22111735920316106,-0.2477714530336052,-0.23742975592752125,-0.23781402917126548,5245
-0.16112163688530398,-0.18694620103202803,-0.15593318486445254,-0.14442088585318857,-0.14188469412787585,15245
-0.12987179738392407,-0.19563137040052433,-0.1137211313010112,-0.14958069514607475,-0.1337324120061217,15056
-0.2963569570825331,-0.27213001675863824,-0.29126595607462835,-0.2735484209777244,-0.2943821547336665,758
-0.27409797766537275,-0.2468270877319183,-0.27458838764518245,-0.2547614230395235,-0.2660669763718486,2845
-0.2903287729951538,-0.27723535050920634,-0.28467622683937527,-0.2670655836610213,-0.2915506368974847,929
-0.2995475312329764,-0.27959478762102263,-0.29486139478856316,-0.2752683574086865,-0.297680406279109,462
-0.2770662121537642,-0.27062485860110025,-0.2642085621860045,-0.25383530342285165,-0.282620465260296,1901
0.024715411149138264,0.07255120131756439,0.006766142161978476,-0.04823674852169518,0.0373410502282462,30314
-0.04758110921277879,-0.05866197806456609,-0.05541548183809427,-0.009604330226239789,-0.017080100271555446,25104
-0.17529856958688161,-0.14490347249647328,-0.18449058662417658,-0.14958069514607475,-0.15591782098631526,11689
-0.1798259609554113,-0.18155610763003383,-0.16925577385701027,-0.18305330414864399,-0.16509691726844306,13081
-0.28413105491546004,-0.2710113181280357,-0.2749319008981062,-0.2652133444276775,-0.28398955080746086,1959
-0.2975020063420999,-0.27880152859204993,-0.29192435647606546,-0.2739453293848695,-0.2931375315089712,736
-0.2893365822532477,-0.2676145422860242,-0.2829300344703465,-0.26905012569674674,-0.2863543349343819,1422
-0.246875265292906,-0.17008436167258204,-0.2574928780913461,-0.20752932258925783,-0.21220590632315986,6990
-0.2560968027765042,-0.22239877763457855,-0.258695174476579,-0.22525789810840519,-0.24170347674843828,5152
-0.2439653949658031,-0.155032780097202,-0.2650329939930214,-0.1942990423510882,-0.2103389714861169,7195
-0.18334448610738097,-0.15094444510172716,-0.19097726188355257,-0.17207217155096316,-0.17443159145365775,10984
-0.20003941548169518,-0.14758834920991945,-0.20921209039291927,-0.18001033969386496,-0.1740270889056318,10108
-0.20022562494866356,-0.1721386991578704,-0.219105272077122,-0.17590895282003235,-0.19219858798618303,9745
-0.20004775321902213,-0.15838887598900972,-0.21394684806238434,-0.17537974161050557,-0.1636033693988087,10641
